,statename,year,month,case_rate,death_rate,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh,emp_combined_ss60,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home,state_AK,state_AL,state_AR,state_AZ,state_CA,state_CO,state_CT,state_DC,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NV,state_NY,state_OH,state_OK,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UT,state_VA,state_VT,state_WA,state_WI,state_WV,state_WY
154,Maine,2020,4,55.44333333333332,2.0898999999999996,-0.2686333333333334,-0.4351999999999999,-0.23893333333333333,-0.14530666666666664,-0.14263666666666666,-0.42443333333333333,-0.16560000000000002,0.12501333333333334,-0.5023000000000001,-0.42040000000000016,0.1580666666666667,-0.18953333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Maine,2020,5,125.23870967741935,5.231612903225805,-0.17987096774193545,-0.3826774193548386,-0.14367741935483866,-0.02928709677419355,-0.05459354838709677,-0.2326451612903226,-0.01677096774193548,0.8515806451612905,-0.33029032258064517,-0.33345161290322584,0.11070322580645162,-0.12904193548387097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Maine,2020,6,208.46666666666667,7.464,-0.08772666666666668,-0.2807333333333334,-0.04570333333333332,0.028053333333333326,-0.00014273333333333292,-0.05665466667553333,0.08076333333333334,1.7443333333333333,-0.06163999999999998,-0.2434,0.06199999999999999,-0.06712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Maine,2020,7,268.83870967741933,8.509032258064515,-0.02816451612903226,-0.19041935483870967,0.012589516129032256,0.04963548387096774,0.02802903225806452,0.05811290322580645,0.13854516129032252,2.4687096774193558,0.128041935483871,-0.24758064516129033,0.04755483870967743,-0.04777741935483869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Maine,2020,8,311.741935483871,9.481290322580643,-0.008461290322580646,-0.18258064516129027,0.0329741935483871,0.08328709677419353,0.04891935483870966,0.10142903225806453,0.16116129032258067,1.5041935483870967,0.1336774193548387,-0.23277419354838716,0.03779032258064516,-0.03604516129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Maine,2020,9,368.0,10.182,-0.011336,-0.2391,0.038983333333333335,0.12269999999999996,0.07342333333333333,0.055589666666666676,0.11235666666666669,0.8053333333333333,0.06043333333333334,-0.19693333333333332,0.028993333333333333,-0.026723333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Maryland,2020,2,0.0,0.0,0.0064800000000000005,-0.02313333333333333,0.011883333333333334,0.019233333333333335,-0.0009913333333333334,0.02548333333333333,0.003095,0.17283333333333337,0.014289999999999999,0.029766666666666667,-0.004051666666666666,0.007501666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Maryland,2020,3,4.713280645161291,0.04481290322580645,-0.02328096774193548,-0.0652,-0.015293485806451613,-0.0057422580645161295,-0.014242258064516131,-0.11442870967741935,-0.0025819354838709702,0.28302903225806453,-0.20268806451612897,-0.15876032258064515,0.07435096774193549,-0.08934016129032257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Maryland,2020,4,180.50333333333336,7.584966666666667,-0.19519999999999996,-0.3726666666666666,-0.17470000000000002,-0.0991966666666667,-0.14516333333333328,-0.4211333333333334,-0.21156666666666663,0.03096433333333333,-0.5472333333333333,-0.5082999999999999,0.21786666666666665,-0.26356666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Maryland,2020,5,635.3225806451613,31.61612903225807,-0.17729032258064514,-0.3735483870967741,-0.16264516129032258,-0.05778064516129031,-0.14606451612903223,-0.3208387096774193,-0.12418387096774193,0.4941290322580645,-0.4594838709677419,-0.4506774193548387,0.18387096774193545,-0.21816129032258064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Maryland,2020,6,1029.3,48.54333333333334,-0.11530333333333334,-0.30073333333333335,-0.10185999999999999,-0.002582783333333333,-0.09137333333333332,-0.19383333333333336,-0.041609999999999994,1.0623000000000002,-0.3366666666666667,-0.3586000000000001,0.1326,-0.15266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Maryland,2020,7,1276.1290322580646,55.400000000000006,-0.09122580645161292,-0.26054838709677425,-0.07089032258064518,-0.000985074193548387,-0.07027741935483872,-0.13112903225806452,-0.02322548387096774,1.1116774193548387,-0.319516129032258,-0.3470322580645161,0.11267741935483871,-0.1288709677419355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Maryland,2020,8,1656.0967741935483,60.154838709677406,-0.08329999999999999,-0.26193548387096777,-0.058706451612903235,0.006732051612903226,-0.060396774193548365,-0.14567741935483872,-0.057506451612903214,0.9300645161290322,-0.3763870967741935,-0.3508709677419353,0.1089225806451613,-0.12390322580645162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Maryland,2020,9,1947.9,63.779999999999994,-0.07717333333333334,-0.2625333333333334,-0.05735,0.025650000000000003,-0.052050000000000006,-0.14913333333333328,-0.06748,0.8888333333333335,-0.3680333333333333,-0.33316666666666683,0.10090000000000002,-0.11286666666666671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Massachusetts,2020,2,0.0145,0.0,0.0018533333333333334,-0.027200000000000002,0.0031766666666666666,0.011349999999999999,0.005911666666666667,0.041666666666666664,-0.014986666666666667,0.2346666666666667,0.02643833333333333,-0.0007183333333333312,0.001665000000000001,0.0011351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Massachusetts,2020,3,16.111645161290323,0.1590967741935484,-0.049203290322580646,-0.11084838709677419,-0.047181935483870965,-0.027951645161290322,-0.019045193548387095,-0.14814741935483872,0.006790000000000009,0.19497419354838713,-0.27215161290322576,-0.1883106451612903,0.08577193548387096,-0.10224087096774193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Massachusetts,2020,4,472.8666666666667,20.777666666666672,-0.27353333333333324,-0.4493666666666666,-0.3000333333333333,-0.16476666666666664,-0.148,-0.49823333333333336,-0.24073333333333338,-0.004202,-0.6977666666666668,-0.5451,0.22780000000000006,-0.27460000000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Massachusetts,2020,5,1208.7096774193549,79.94193548387099,-0.22319354838709676,-0.4301290322580646,-0.253741935483871,-0.09601935483870967,-0.1120193548387097,-0.3763548387096774,-0.15612903225806454,0.39432580645161286,-0.6130967741935482,-0.4748064516129032,0.18367741935483867,-0.21787096774193546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Massachusetts,2020,6,1530.5333333333333,110.73333333333333,-0.1456,-0.3312,-0.1658333333333333,-0.04204666666666668,-0.05377333333333333,-0.2380666666666667,-0.08414666666666665,0.8729333333333332,-0.5021666666666667,-0.3686333333333333,0.1301,-0.14986666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Massachusetts,2020,7,1637.483870967742,121.45161290322581,-0.09804838709677419,-0.2517096774193549,-0.10291290322580648,-0.030264516129032255,-0.02726774193548387,-0.1497096774193548,-0.07027741935483872,0.97941935483871,-0.4436774193548385,-0.3586451612903226,0.10450967741935482,-0.11780645161290325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Massachusetts,2020,8,1789.967741935484,128.1290322580645,-0.0703322580645161,-0.21422580645161293,-0.07436129032258065,-0.007493719354838714,-0.007541638709677419,-0.14045161290322578,-0.07580967741935486,1.046387096774194,-0.433516129032258,-0.35338709677419344,0.09312580645161289,-0.10397096774193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Massachusetts,2020,9,1830.8666666666666,134.13333333333333,-0.05591666666666668,-0.23050000000000004,-0.05893666666666666,0.01756333333333333,0.02102166666666666,-0.1358,-0.07232666666666666,0.7818333333333335,-0.43526666666666664,-0.3279333333333333,0.08828333333333337,-0.09812999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Michigan,2020,2,0.0,0.0,0.009463333333333332,0.0016723333333333336,0.010516666666666667,0.016716666666666668,0.011188333333333333,0.03213333333333333,0.00023833328900000014,0.21183333333333332,0.0947,0.007141666666666667,0.0026166666666666664,0.0019466666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Michigan,2020,3,12.670129032258064,0.31204193548387094,-0.03481741935483871,-0.0669532258064516,-0.025584193548387098,-0.015490354838709678,-0.019645354838709675,-0.14877548387096776,0.01859483870967742,0.2713870967741936,-0.11680193548387098,-0.16638806451612903,0.07168709677419353,-0.08383977419354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Michigan,2020,4,273.2,19.865666666666666,-0.3137333333333333,-0.45523333333333316,-0.3035333333333334,-0.16456666666666664,-0.2206666666666667,-0.5209,-0.2200333333333334,0.275693,-0.5250666666666667,-0.5553333333333333,0.2173,-0.2592333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Michigan,2020,5,503.51612903225805,48.116129032258065,-0.25996774193548383,-0.4331935483870967,-0.24412903225806454,-0.08418064516129037,-0.17106451612903226,-0.31283870967741934,-0.07239806451612904,0.9531290322580647,-0.3543225806451613,-0.44245161290322577,0.15445161290322582,-0.1795483870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Michigan,2020,6,661.4,59.90333333333333,-0.13440000000000002,-0.3004666666666667,-0.10262666666666667,-0.000463043333333334,-0.08494333333333332,-0.10319666666666667,0.027001333333333336,2.050333333333333,-0.17625333333333337,-0.29713333333333336,0.07928666666666667,-0.08603999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Michigan,2020,7,802.0645161290323,63.42580645161289,-0.09440322580645161,-0.22883870967741946,-0.06318387096774193,0.0019969999999999996,-0.07705806451612902,-0.035858387096774184,0.04615806451612901,2.670322580645161,-0.09483548387096773,-0.2850967741935484,0.06169354838709677,-0.06390645161290322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Michigan,2020,8,1022.5483870967741,66.04516129032258,-0.07446129032258064,-0.2201935483870968,-0.03656451612903225,0.02133612903225807,-0.05026451612903226,-0.05544193548387097,0.012809677419354836,2.5399999999999996,-0.10548387096774196,-0.27816129032258063,0.05507419354838711,-0.05695806451612904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Michigan,2020,9,1256.3,69.37999999999998,-0.05837666666666666,-0.21346666666666667,-0.015429333333333335,0.03807333333333333,0.007986333333333333,-0.07338666666666668,-0.011714999999999998,1.7383333333333333,-0.15003333333333332,-0.2526,0.04981333333333333,-0.05057333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Minnesota,2020,2,0.0,0.0,0.007296666666666667,0.0009591666666666667,0.005451666666666666,0.014849999999999997,0.010129999999999998,0.045466666666666676,0.029766666666666667,0.08853333333333334,0.05306666666666666,0.02285,-0.00619,0.010591666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Minnesota,2020,3,2.5641064516129033,0.02689032258064516,-0.03095090322580645,-0.05970093548387097,-0.03147935483870968,-0.011385225806451613,-0.024898645161290322,-0.12873129032258065,0.021103225806451614,0.1091506451612903,-0.19068290322580647,-0.14425483870967745,0.07018354838709677,-0.0847546129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Minnesota,2020,4,38.583333333333336,2.257133333333333,-0.2108666666666667,-0.36950000000000005,-0.20776666666666666,-0.11408333333333333,-0.14140333333333333,-0.4299333333333333,-0.15635000000000002,0.42027,-0.5542333333333335,-0.4565999999999999,0.1926333333333333,-0.23283333333333328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Minnesota,2020,5,268.4193548387097,12.514193548387098,-0.1762258064516129,-0.3576129032258063,-0.17761290322580645,-0.05608064516129031,-0.11462903225806453,-0.2889677419354839,-0.005210645161290323,1.0054193548387094,-0.47093548387096784,-0.39735483870967736,0.14329032258064514,-0.16909677419354838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Minnesota,2020,6,546.8666666666667,23.33666666666667,-0.10998000000000001,-0.26380000000000003,-0.10622333333333334,-0.017376666666666662,-0.0712,-0.13561666666666666,0.06543333333333333,1.5673333333333335,-0.3836333333333332,-0.3060666666666666,0.09312999999999999,-0.10299333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Minnesota,2020,7,794.3548387096774,27.7225806451613,-0.0832967741935484,-0.2225161290322581,-0.07239354838709679,-0.013496774193548387,-0.057296774193548394,-0.08484193548387099,0.04953516129032258,1.7603225806451614,-0.3461612903225806,-0.3032258064516129,0.0795032258064516,-0.08639999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Minnesota,2020,8,1155.6129032258063,31.138709677419357,-0.07093870967741936,-0.2143870967741936,-0.05741935483870967,-0.00328398064516129,-0.054096774193548386,-0.08295161290322581,0.0005945161290322585,1.6793548387096782,-0.33967741935483864,-0.2961935483870967,0.07234838709677417,-0.07661612903225809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Minnesota,2020,9,1541.9333333333334,35.106666666666676,-0.06298333333333334,-0.22746666666666676,-0.04750333333333334,0.014608000000000001,-0.04641666666666667,-0.08535666666666666,-0.023054,1.3269000000000004,-0.3564333333333334,-0.27669999999999995,0.06657333333333333,-0.07083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,Mississippi,2020,2,0.0,0.0,0.001566666666666667,-0.004796666666666666,0.013016666666666668,-0.0047,0.008911666666666667,0.07166666666666667,0.02926833333333333,0.08288833333333334,0.08728333333333332,-0.002618333333333333,-0.0007100000000000002,0.0018766666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Mississippi,2020,3,6.279232258064517,0.09540645161290323,-0.02954874193548387,-0.03698677419354839,-0.012262903225806452,-0.04635709677419354,-0.005955754838709676,-0.007529032258064497,0.08854806451612904,0.22878387096774194,0.018319354838709674,-0.12027548387096774,0.03679806451612903,-0.04338709677419355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Mississippi,2020,4,122.93666666666667,4.447900000000001,-0.16267333333333328,-0.2092333333333333,-0.12080666666666669,-0.10651999999999999,-0.11278000000000003,-0.2774333333333333,-0.054139666666666655,-0.043440000000000006,-0.2687000000000001,-0.36826666666666663,0.1364,-0.16916666666666672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Mississippi,2020,5,372.93548387096774,17.126451612903224,-0.1274161290322581,-0.19551612903225807,-0.0739516129032258,-0.026725806451612898,-0.09682903225806455,-0.07098387096774193,0.06038064516129032,0.2431612903225807,-0.09578709677419352,-0.2775806451612904,0.08662258064516132,-0.10247419354838712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Mississippi,2020,6,688.2666666666667,30.62333333333334,-0.07946333333333332,-0.1361666666666667,-0.027576666666666663,-0.013666000000000001,-0.05608333333333334,-0.0076223333333333325,0.056049999999999996,0.4080333333333333,0.027894333333333337,-0.22126666666666672,0.05857333333333333,-0.06851666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Mississippi,2020,7,1386.3548387096773,44.35806451612903,-0.07129032258064517,-0.13667741935483868,-0.010038064516129033,0.001194290322580645,-0.05319677419354837,-0.02913193548387097,0.015892580645161292,0.336225806451613,0.038986451612903227,-0.25335483870967745,0.06364838709677417,-0.07563870967741936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Mississippi,2020,8,2422.967741935484,69.93548387096773,-0.054858064516129006,-0.12470967741935486,0.011391967741935481,0.020203870967741937,-0.041945161290322566,-0.0687958064516129,-0.014098387096774193,0.2633548387096774,0.028386451612903228,-0.23983870967741935,0.05303870967741935,-0.06276774193548387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Mississippi,2020,9,3062.4,91.97666666666667,-0.09013000000000002,-0.14916666666666664,-0.04152766666666667,-0.008686366666666667,-0.05495256666666666,-0.08478666666666666,-0.043998,0.2506333333333333,0.04699666666666667,-0.21263333333333334,0.03552666666666668,-0.04139333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Missouri,2020,2,0.0,0.0,0.008605,-0.0029783333333333333,0.015016666666666664,0.01187,-0.006061666666666667,0.06928333333333332,0.030949999999999995,0.18899999999999997,0.04713333333333333,0.05976666666666666,-0.010235,0.014200000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Missouri,2020,3,3.434267741935484,0.050451612903225806,-0.01768741935483871,-0.04159903225806453,-0.004987741935483872,-0.00965548387096774,-0.026437354838709674,-0.05716774193548388,0.08727612903225805,0.3238354838709677,-0.06318129032258066,-0.09361935483870969,0.043005161290322585,-0.0510641935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Missouri,2020,4,78.45666666666666,2.745366666666667,-0.16216666666666663,-0.24260000000000004,-0.14185,-0.08428333333333331,-0.1283,-0.3543666666666668,-0.07973333333333334,0.26796100000000006,-0.3202666666666667,-0.40570000000000017,0.14973333333333333,-0.1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Missouri,2020,5,175.80645161290323,9.41258064516129,-0.10302903225806453,-0.19441935483870967,-0.08394193548387098,-0.005682258064516127,-0.07573870967741937,-0.1472516129032258,0.041797096757032255,0.5900000000000001,-0.1939032258064516,-0.3181290322580644,0.10045806451612907,-0.11621290322580648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Missouri,2020,6,281.1,14.91333333333333,-0.04991,-0.13236666666666666,-0.029173333333333332,0.029963333333333335,-0.04243,-0.028003000000000007,0.0780066666666667,1.1649333333333336,-0.09071000000000001,-0.23626666666666665,0.05747666666666667,-0.06205000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Missouri,2020,7,553.7741935483871,18.796774193548384,-0.03519032258064516,-0.1109677419354839,-0.013451612903225807,0.03212903225806452,-0.05445161290322581,-0.03189354838709677,0.06253225806451614,1.0769677419354837,-0.07266451612903227,-0.25106451612903224,0.05723225806451614,-0.0627483870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Missouri,2020,8,1115.2903225806451,23.7516129032258,-0.03566451612903225,-0.1322258064516129,-0.005838387096774194,0.04539677419354839,-0.0500483870967742,-0.03106774193548388,0.03119580645161291,1.0506451612903223,-0.0831967741935484,-0.24735483870967745,0.04995483870967741,-0.05463548387096775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Missouri,2020,9,1770.7666666666667,30.610000000000003,-0.050536666666666674,-0.19376666666666673,-0.00019428333333333282,0.055889999999999995,-0.03772000000000001,-0.04619,0.01142633332446666,0.8726999999999998,-0.09731333333333335,-0.22420000000000004,0.03900333333333334,-0.04137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Montana,2020,2,0.0,0.0,0.01018,0.049550000000000004,-0.01115,0.014283333333333334,-0.03780000000000001,0.06381666666666667,0.02713333333333333,0.016435,0.054983333333333335,0.020233333333333336,-0.005475,0.006804999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Montana,2020,3,3.6239999999999997,0.03621935483870968,-0.03748525806451613,0.0006109677419354888,-0.05050967741935484,-0.05354225806451614,-0.049338709677419344,-0.09622935483870967,0.053844838709677406,0.08639225806451613,-0.03591741935483871,-0.12079096774193547,0.04405129032258064,-0.05447903225806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
