,statename,year,month,case_rate,death_rate,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_workplaces,gps_residential,gps_away_from_home
359,Utah,2020,9,1903.1666666666667,13.57666666666667,-0.10419333333333336,-0.17666666666666667,-0.08451,-0.04723333333333332,-0.08591,0.048049999999999995,-0.28746666666666665,0.05156666666666667,-0.056369999999999996
360,Vermont,2020,2,0.0,0.0,-0.012866666666666667,-0.022283333333333332,-0.018633333333333335,0.01718333333333333,0.059533333333333334,0.011896666666666665,-0.038816666666666666,0.00619,-0.0026196666666666664
361,Vermont,2020,3,9.562709677419356,0.48016129032258065,-0.07117096774193549,-0.11413870967741938,-0.06440645161290322,-0.05309029032258065,-0.14183322580645163,-0.027218064516129035,-0.1673006451612903,0.0688525806451613,-0.08083774193548389
362,Vermont,2020,4,113.1,5.118333333333334,-0.3377666666666667,-0.4878666666666668,-0.3309333333333333,-0.2142333333333334,-0.5017333333333334,-0.2793,-0.5094,0.19249999999999998,-0.22996666666666662
363,Vermont,2020,5,150.1290322580645,8.531290322580647,-0.2899032258064515,-0.4495483870967743,-0.2838387096774194,-0.1534193548387097,-0.30516129032258055,-0.12186451612903226,-0.4175161290322581,0.13693548387096774,-0.15883870967741937
364,Vermont,2020,6,179.26666666666668,8.879333333333335,-0.1992,-0.3567666666666666,-0.18496666666666667,-0.09455666666666668,-0.13690333333333332,-0.015906999999999998,-0.30619999999999997,0.08736000000000001,-0.09796
365,Vermont,2020,7,211.93548387096774,8.980322580645161,-0.1641935483870967,-0.3228709677419355,-0.1434516129032258,-0.08133225806451612,-0.06820645161290323,0.03968064516129032,-0.30554838709677423,0.07166774193548386,-0.07805806451612902
366,Vermont,2020,8,242.4516129032258,9.272580645161295,-0.14858064516129024,-0.3014838709677419,-0.13225806451612906,-0.05699032258064517,-0.0532741935483871,0.04206774193548388,-0.29758064516129024,0.06298709677419355,-0.0662741935483871
367,Vermont,2020,9,271.2,9.300000000000006,-0.1426333333333333,-0.3278666666666667,-0.12326666666666668,-0.028423333333333325,-0.05724,0.021381999999999998,-0.25016666666666665,0.05143666666666666,-0.05404
368,Virginia,2020,2,0.0,0.0,0.013716666666666667,-0.006370000000000001,0.010141666666666667,0.032516666666666666,0.030233333333333334,0.014753333333333334,0.019266666666666665,-0.0007116666666666672,0.003454616666666667
369,Virginia,2020,3,2.6367870967741935,0.06120645161290322,-0.019527225806451613,-0.05637032258064516,-0.016139967741935483,0.001824129032258066,-0.09447870967741936,0.033458387096774206,-0.1493032258064516,0.06217935483870968,-0.07535193548387097
370,Virginia,2020,4,87.46000000000001,2.7414333333333336,-0.1705333333333333,-0.3254666666666667,-0.16016666666666665,-0.07569333333333336,-0.38720000000000004,-0.1442333333333333,-0.45409999999999984,0.1829999999999999,-0.22156666666666672
371,Virginia,2020,5,349.80645161290323,11.599032258064517,-0.15045161290322578,-0.31864516129032255,-0.14503225806451617,-0.03977887096774193,-0.29174193548387095,-0.06396451612903226,-0.40374193548387083,0.15209677419354836,-0.1794193548387097
372,Virginia,2020,6,642.1666666666666,18.37666666666667,-0.09969333333333333,-0.2514666666666667,-0.09887666666666667,0.005787333333333333,-0.1762333333333333,-0.007573666666666667,-0.3245666666666667,0.10984666666666668,-0.12583333333333335
373,Virginia,2020,7,880.9032258064516,23.29032258064516,-0.08464838709677419,-0.20454838709677414,-0.08513225806451612,8.119354838709673e-05,-0.12858064516129034,0.005073225806451612,-0.3252903225806451,0.09528709677419353,-0.1087741935483871
374,Virginia,2020,8,1243.967741935484,28.038709677419355,-0.07501612903225804,-0.1866774193548387,-0.07304516129032258,0.0005946612903225804,-0.13816129032258062,-0.026312258064516134,-0.32819354838709675,0.09281935483870968,-0.1061451612903226
375,Virginia,2020,9,1589.4,33.77333333333333,-0.07225,-0.18223333333333333,-0.06888000000000001,0.0003400666666666665,-0.1447666666666666,-0.038664666666666674,-0.30816666666666664,0.08228,-0.09162666666666668
376,Washington,2020,2,0.08095,0.0021833333333333336,0.022516666666666667,-0.08091666666666666,0.0307,0.016266666666666665,0.0593,0.012146666666666667,0.010486666666666667,-0.006901666666666667,0.008360000000000001
377,Washington,2020,3,19.56732258064516,1.0067806451612904,-0.023723548387096772,-0.13450645161290323,-0.012600967741935483,-0.03452703225806451,-0.1478135483870968,0.010206451612903237,-0.2021806451612903,0.07752354838709678,-0.09284451612903226
378,Washington,2020,4,143.39666666666665,7.415000000000001,-0.21630000000000005,-0.34786666666666666,-0.23720000000000005,-0.1673333333333333,-0.4149666666666667,-0.15323333333333328,-0.5112333333333333,0.18653333333333333,-0.22509999999999994
379,Washington,2020,5,251.90322580645162,13.04516129032258,-0.18661290322580643,-0.29864516129032265,-0.2213548387096774,-0.11417096774193553,-0.3108387096774194,-0.04819806451612904,-0.4275161290322582,0.14319354838709683,-0.16974193548387095
380,Washington,2020,6,370.3,16.15,-0.10487666666666669,-0.21616666666666667,-0.13092,-0.04825333333333333,-0.20383333333333326,-0.01695333333333333,-0.3521333333333334,0.10668333333333331,-0.12453666666666671
381,Washington,2020,7,609.6451612903226,19.525806451612905,-0.0735774193548387,-0.18532258064516127,-0.08832580645161289,-0.03747096774193547,-0.14222580645161292,-0.0011974193548387095,-0.3526774193548387,0.08589032258064518,-0.09642580645161294
382,Washington,2020,8,911.0645161290323,24.316129032258065,-0.06239354838709677,-0.15000000000000002,-0.08114193548387097,-0.02103258064516129,-0.14280645161290317,-0.01516806451612903,-0.35316129032258065,0.07860967741935485,-0.08613548387096776
383,Washington,2020,9,1110.7666666666667,27.740000000000002,-0.046779999999999995,-0.12696666666666667,-0.06943333333333332,0.0010550333333333335,-0.1645333333333334,-0.049044000000000004,-0.3386666666666668,0.08502333333333333,-0.09616666666666668
384,West Virginia,2020,2,0.0,0.0,-0.007756666666666666,-0.012589999999999999,-0.013633333333333332,0.013949999999999999,0.06641666666666667,-0.00238,0.016899999999999995,0.0011916666666666666,0.0012463333333333335
385,West Virginia,2020,3,1.5593161290322581,0.005399999999999999,-0.03830741935483871,-0.05579677419354839,-0.03239354838709677,-0.014611096774193547,-0.06264516129032258,0.026380645169870973,-0.11693225806451614,0.045305806451612904,-0.053804483870967736
386,West Virginia,2020,4,39.64666666666667,0.9580333333333332,-0.18150000000000002,-0.25000000000000006,-0.15880333333333332,-0.08782,-0.34853333333333336,-0.12153333333333331,-0.39286666666666664,0.13500000000000004,-0.1625
387,West Virginia,2020,5,85.37419354838711,3.511612903225806,-0.17138709677419353,-0.22987096774193547,-0.14874193548387094,-0.09840645161290323,-0.14107096774193548,0.03276870967741936,-0.30680645161290326,0.09331612903225808,-0.1077741935483871
388,West Virginia,2020,6,133.56666666666666,4.8599999999999985,-0.12340000000000002,-0.18326666666666663,-0.10405,-0.04109,0.0024816666489333337,0.08085666666666665,-0.2290333333333334,0.051756666666666666,-0.055853333333333324
389,West Virginia,2020,7,262.2258064516129,5.581935483870966,-0.10023870967741937,-0.1437741935483871,-0.0932483870967742,-0.025616129032258066,-0.02613,0.06879354838709678,-0.24541935483870972,0.0494483870967742,-0.054129032258064515
390,West Virginia,2020,8,472.51612903225805,8.937096774193549,-0.08916451612903227,-0.1280967741935484,-0.08143870967741935,-0.025774193548387097,-0.05184838709677418,0.03621516129890322,-0.24000000000000005,0.04618387096774195,-0.05069354838709677
391,West Virginia,2020,9,733.7666666666667,15.950000000000001,-0.08764333333333331,-0.11856666666666668,-0.07972000000000001,-0.04090666666666666,-0.06181333333333334,0.015238666666666663,-0.21596666666666667,0.032479999999999995,-0.03354
392,Wisconsin,2020,2,0.017199999999999997,0.0,0.004735,-0.006978333333333333,0.008998333333333332,0.010926666666666668,0.051666666666666666,0.034050000000000004,0.029516666666666667,-0.004763333333333333,0.009893333333333336
393,Wisconsin,2020,3,5.180238709677419,0.07477419354838709,-0.02728374193548387,-0.05236612903225807,-0.01922225806451613,-0.01144951612903226,-0.13649451612903224,0.01629032258064516,-0.11993967741935484,0.06341387096774194,-0.07495645161290324
394,Wisconsin,2020,4,68.53999999999999,3.092033333333333,-0.1779666666666667,-0.3038666666666666,-0.1476633333333333,-0.07320666666666667,-0.4440000000000001,-0.16346666666666668,-0.4105,0.17609999999999995,-0.2117666666666666
395,Wisconsin,2020,5,216.80645161290323,7.713225806451613,-0.14304193548387095,-0.27,-0.11678387096774195,-0.027028632258064518,-0.2612903225806451,-0.007780645161290325,-0.3402580645161291,0.12825806451612903,-0.14964516129032257
396,Wisconsin,2020,6,435.9,12.163333333333334,-0.07551000000000001,-0.16449999999999998,-0.057069999999999996,0.00553177,-0.05997333333333335,0.08302333333333332,-0.23563333333333333,0.07223666666666666,-0.07672666666666668
397,Wisconsin,2020,7,752.1290322580645,14.625806451612899,-0.0631516129032258,-0.13258064516129034,-0.046396774193548394,-0.005571290322580645,-0.03501967741935484,0.0958548387096774,-0.24764516129032269,0.06470967741935485,-0.06782580645161292
398,Wisconsin,2020,8,1199.967741935484,18.016129032258064,-0.053177419354838704,-0.132,-0.03269677419354839,0.008603580645161292,-0.059393548387096776,0.06510645161290324,-0.24138709677419357,0.05603225806451614,-0.057858064516129036
399,Wisconsin,2020,9,1735.2333333333333,21.120000000000005,-0.05446999999999999,-0.16193333333333332,-0.023196666666666657,0.021379999999999996,-0.09300666666666667,0.023475666675533326,-0.2226333333333334,0.05194666666666666,-0.05384
400,Wyoming,2020,2,0.0,0.0,-0.006340000000000001,-0.020466666666666664,-0.0012635,0.0,0.044533333333333334,0.06383333333333334,0.02476666666666667,0.000715,0.00044916666666666656
401,Wyoming,2020,3,4.326387096774194,0.0,-0.027290967741935485,-0.06131935483870968,-0.009843290322580644,0.0,-0.08510870967741936,0.10112161290322583,-0.10655483870967743,0.04446903225806452,-0.05433212903225807
402,Wyoming,2020,4,63.276666666666664,0.4727333333333335,-0.12693999999999997,-0.2931000000000001,-0.07097333333333335,0.0,-0.33419999999999994,-0.08019666666666668,-0.3418333333333334,0.13115333333333334,-0.1597666666666666
403,Wyoming,2020,5,126.92903225806452,1.6716129032258067,-0.08892258064516131,-0.23919354838709672,-0.03154645161290323,0.0,-0.10443,0.0731958064516129,-0.25135483870967745,0.07543870967741935,-0.08786451612903226
404,Wyoming,2020,6,194.2,3.198999999999998,0.003567066666666668,-0.05038576666666665,0.03655333333333334,0.0,0.07003666666666669,0.2240666666666667,-0.1904666666666666,0.03132666666666666,-0.031496666666666666
405,Wyoming,2020,7,356.61290322580646,3.958709677419353,0.018196774193548385,0.01872483870967742,0.03598064516129032,0.0,0.14341935483870966,0.3209677419354839,-0.2079354838709677,0.022699999999999994,-0.019880645161290327
406,Wyoming,2020,8,570.5483870967741,5.522258064516127,0.00884032258064516,0.021349064516129036,0.01398967741935484,0.0,0.1285290322580645,0.2795483870967742,-0.19974193548387095,0.01618387096774194,-0.012422580645161293
407,Wyoming,2020,9,806.7,7.920999999999998,-0.014796699999999998,-0.01925333333333333,-0.02306,0.0,0.04529033333333332,0.17659999999999998,-0.1777333333333333,0.010096333333333334,-0.007991433333333334
